make,model,variant,yearFrom,yearTo,bodyType,doors,seats,engineCode,engineDisplacement,engineCylinders,engineValves,engineFuelType,enginePowerBhp,enginePowerKw,engineTorqueNm,engineAspiration,enginePosition,gearboxType,gears,drivetrain,acceleration0100,topSpeedKph,topSpeedMph,fuelEconomyCombinedMpg,fuelEconomyCombinedL100,fuelEconomyUrbanL100,fuelEconomyExtraUrbanL100,fuelTankLitres,co2Gkm,emissionsStandard,noxMgkm,lengthMm,widthMm,heightMm,wheelbaseMm,weightKg,grossWeightKg,bootLitres,bootLitresMax,tyreFront,tyreRear,brakeFront,brakeRear,batteryKwh,electricRangeKm,chargingKw
CHEVROLET,Prisma,1.4L 5MT (98 HP),2013,,,,,,1389,4,,PETROL,97,72,126,,,MANUAL,5,FWD,,,,,,,,,,,,4275,1963,1483,2527,,,,,185/65/R15,,Ventilated Discs,Drums,,,
CHEVROLET,RST Performance Package,6.2L V8 10AT RWD (420 HP),2018,,,,,,6200,8,,PETROL,,,,,,AUTOMATIC,,RWD,,,,,,,,,,,,5179,2045,1890,2946,2493,,1464,,P285/45R 22,,Ventilated Discs,Discs,,,
CHEVROLET,S-10 Crew Cab,4.3L V6 5MT (193 HP),2000,2004,,,,,4293,6,,PETROL,190,142,339,,,MANUAL,5,,,,,,,,,,,,,5215,1725,1610,3122,1852,,,,235/70 R15,,Discs,Discs,,,
CHEVROLET,S-10 Extended Cab,2.2,1997,2003,,,,,2189,4,,PETROL,119,89,190,,,MANUAL,,RWD,,,,24,9.8,10.7,8.4,,,,,5202,1725,1593,3122,1457,,,,205/75 R15,,Discs,Drums,,,
CHEVROLET,S-10 Extended Cab,4.3,1997,2003,,,,,4293,6,,PETROL,180,134,332,,,MANUAL,,RWD,,,,19,12.4,13.8,10.7,,,,,5202,1725,1593,3122,1457,,,,205/75 R15,,Discs,Drums,,,
CHEVROLET,S-10 Regular Cab,2.2,1997,2003,,,,,2189,4,,PETROL,119,89,190,,,MANUAL,,RWD,,,,24,9.8,10.7,8.4,,,,,5235,1725,1598,2995,1446,,,,205/75 R15,,Discs,Drums,,,
CHEVROLET,S-10 Regular Cab,4.3,1997,2003,,,,,4293,6,,PETROL,180,134,332,,,MANUAL,,RWD,,,,19,12.4,13.8,10.7,,,,,5235,1725,1598,2995,1446,,,,205/75 R15,,Discs,Drums,,,
CHEVROLET,SS,6.2L V8 6AT (415 HP),2016,2017,,,,,6162,8,,PETROL,409,305.2,563,,,AUTOMATIC,6,RWD,,,,16,14.7,16.8,10.7,71,,,,4966,1897,1471,2916,1803,,464,,245/40 R19 // 275/35 R19,,Ventilated Discs,Ventilated Discs,,,
CHEVROLET,SS,6.2L V8 6MT (415 HP),2016,2017,,,,,6162,8,,PETROL,409,305.2,563,,,MANUAL,6,RWD,,,,17,13.8,16.8,10.7,71,,,,4966,1897,1471,2916,1796,,464,,245/40 R19 // 275/35 R19,,Ventilated Discs,Ventilated Discs,,,
CHEVROLET,SSR,5.3L V8 4AT (290 HP),2003,2006,,,,,5327,8,,PETROL,286,213,441,,,AUTOMATIC,4,RWD,7.7,209,130,17,13.8,17,9,95,,,,4862,1996,1631,2946,1850,,665,,255/45 R19 // 295/40 R20,,Ventilated Discs,Ventilated Discs,,,
CHEVROLET,SSR,6.0L V8 6MT (396 HP),2003,2006,,,,,5992,8,,PETROL,390,291,549,,,MANUAL,6,RWD,5.3,220,137,16,14.7,15.7,12.4,95,,,,4862,1996,1631,2946,,,665,,255/45 R19 // 295/40 R20,,Ventilated Discs,Ventilated Discs,,,
CHEVROLET,Silverado 1500 Crew Cab,5.3L V8 4AT RWD (315 HP),2008,2012,,,,,5328,8,,PETROL,315,234.9,458,,,AUTOMATIC,4,RWD,,,,17.5,13.4,15.7,11.8,98,,,,5842,2029,1869,3645,2339,,1506,,P24570 R17,,Ventilated Discs,Drums,,,
CHEVROLET,Silverado 1500 Crew Cab,5.3L V8 FlexFuel 4AT RWD (322 HP),2008,2012,,,,,5328,8,,PETROL,322,240,461,,,AUTOMATIC,4,RWD,,,,16.5,14.3,16.8,12.4,98,,,,5842,2029,1869,3645,2339,,1506,,P24570 R17,,Ventilated Discs,Drums,,,
CHEVROLET,Silverado 1500 Crew Cab,6.0L V8 4AT RWD (367 HP),2008,2012,,,,,5967,8,,PETROL,367,273.7,508,,,AUTOMATIC,4,RWD,,,,16.5,14.3,16.8,12.4,98,,,,5842,2029,1869,3645,2339,,1506,,P24570 R17,,Ventilated Discs,Drums,,,
CHEVROLET,Silverado 1500 Crew Cab,6.2L V8 FlexFuel 4AT RWD (404 HP),2008,2012,,,,,6162,8,,PETROL,404,301,565,,,AUTOMATIC,4,RWD,,,,16.5,14.3,16.8,12.4,98,,,,5842,2029,1869,3645,2339,,1506,,P24570 R17,,Ventilated Discs,Drums,,,
CHEVROLET,Silverado 1500 Double Cab,4.3 V6 EcoTec3 (4x2),2013,2018,,,,,4293,6,,PETROL,282,210,5288,,,AUTOMATIC,6,RWD,,,,18,,13.1,9.8,,,,,5843,2032,1876,3645,2204,,,,,,Ventilated Discs,Discs,,,
CHEVROLET,Silverado 1500 Double Cab,4.3 V6 EcoTec3 (4x4),2013,2018,,,,,4293,6,,PETROL,282,210,414,,,AUTOMATIC,6,,,,,17,,13.8,10.7,,,,,5843,2032,1877,3645,2315,,,,,,Ventilated Discs,D,,,
CHEVROLET,Silverado 1500 Double Cab,5.3 V8 EcoTec3 (4x2),2013,2018,,,,,5326,8,,PETROL,350,261,519,,,AUTOMATIC,6,RWD,,,,16,,14.7,10.2,,,,,5843,2032,1876,3645,2251,,,,,,Ventilated Discs,Discs,,,
CHEVROLET,Silverado 1500 Double Cab,5.3 V8 EcoTec3 (4x4),2013,2018,,,,,5326,8,,PETROL,350,261,519,,,AUTOMATIC,6,,,,,16,,14.7,10.7,,,,,5843,2032,1877,3645,2359,,,,,,Ventilated Discs,Discs,,,
CHEVROLET,Silverado 1500 Double Cab,6.2 V8 EcoTec3 (4x2),2013,2018,,,,,6162,8,,PETROL,414,309,624,,,AUTOMATIC,6,FWD,,,,15,,15.7,11.2,,,,,5843,2032,1876,3645,2302,,,,,,Ventilated Discs,Discs,,,
CHEVROLET,Silverado 1500 Double Cab,6.2 V8 EcoTec3 (4x4),2013,2018,,,,,6162,8,,PETROL,414,309,624,,,AUTOMATIC,6,,,,,14,,16.8,11.8,,,,,5843,2032,1877,3645,2428,,,,,,Ventilated Discs,Discs,,,
CHEVROLET,Silverado 1500 Extended Cab,4.3L V6 4AT RWD (195 HP),2008,2012,,,,,4300,6,,PETROL,194,145,353,,,AUTOMATIC,4,RWD,,,,17.5,13.4,15.7,11.8,98,,,,5847,2029,1869,3645,2299,,1719,,P24570 R17,,Ventilated Discs,Drums,,,
CHEVROLET,Silverado 1500 Extended Cab,4.8L V8 4AT RWD (295 HP),2008,2012,,,,,4807,8,,PETROL,295,220,414,,,AUTOMATIC,4,RWD,,,,17,13.8,16.8,12.4,98,,,,5847,2029,1869,3645,2299,,1719,,P24570 R17,,Ventilated Discs,Drums,,,
CHEVROLET,Silverado 1500 Extended Cab,5.3L V8 4AT RWD (315 HP),2008,2012,,,,,5328,8,,PETROL,315,234.9,458,,,AUTOMATIC,4,RWD,,,,17,13.8,16.8,11.8,98,,,,5847,2029,1869,3645,2299,,1719,,P24570 R17,,Ventilated Discs,Drums,,,
CHEVROLET,Silverado 1500 Extended Cab,5.3L V8 FlexFuel 4AT RWD (322 HP),2008,2012,,,,,5328,8,,PETROL,322,240,461,,,AUTOMATIC,4,RWD,,,,17,13.8,16.8,11.8,,,,,5847,2029,1869,3645,2299,,1719,,P24570 R17,,Ventilated Discs,Drums,,,
CHEVROLET,Silverado 1500 Extended Cab,6.0L V8 4AT RWD (367 HP),2008,2012,,,,,5967,8,,PETROL,367,273.7,508,,,AUTOMATIC,4,RWD,,,,16,14.7,16.8,13.1,98,,,,5847,2029,1869,3645,2299,,1719,,P24570 R17,,Ventilated Discs,Drums,,,
CHEVROLET,Silverado 1500 Regular Cab,4.3L V6 4AT (195 HP),2008,2012,,,,,4300,6,,PETROL,194,145,353,,,AUTOMATIC,4,RWD,,,,17.5,13.4,15.7,11.8,98,,,,5222,2029,1867,3023,2067,,1719,,P245/70R17,,Ventilated Discs,Drums,,,
CHEVROLET,Silverado 1500 Regular Cab,4.3L V6 EcoTec3 6AT (285 HP) (4x4),2013,2018,,,,,4293,6,,PETROL,282,210,,,,AUTOMATIC,6,RWD,,,,17,,13.8,10.7,,,,,5222,2032,1883,3023,2081,,1727,,,,Ventilated Discs,Discs,,,
CHEVROLET,Silverado 1500 Regular Cab,4.3L V6 EcoTec3 6AT (285 HP)(4x2),2013,2018,,,,,4293,6,,PETROL,282,210,,,,AUTOMATIC,6,RWD,,,,18,,13.1,9.8,,,,,5222,2032,1879,3023,1990,,1727,,,,Ventilated Discs,Discs,,,
CHEVROLET,Silverado 1500 Regular Cab,4.8L V8 4AT (295 HP),2008,2012,,,,,4807,8,,PETROL,295,220,414,,,AUTOMATIC,4,RWD,,,,16.5,14.3,16.8,12.4,98,,,,5222,2029,1867,3023,2065,,1719,,P245/70R17,,Ventilated Discs,Drums,,,
CHEVROLET,Silverado 1500 Regular Cab,5.3L V8 6AT (315 HP),2008,2012,,,,,5328,8,,PETROL,315,234.9,458,,,AUTOMATIC,6,RWD,,,,17,13.8,16.8,11.8,98,,,,5222,2029,1867,3023,2067,,1719,,P245/70R 17,,Ventilated Discs,Drums,,,
CHEVROLET,Silverado 1500 Regular Cab,5.3L V8 EcoTec3 6AT (355 HP) (4x4),2013,2018,,,,,5326,8,,PETROL,350,261,,,,AUTOMATIC,6,RWD,,,,16,,14.7,10.7,,,,,5221,2032,1883,3023,2135,,,,,,Ventilated Discs,Discs,,,
CHEVROLET,Silverado 1500 Regular Cab,5.3L V8 EcoTec3 6AT (355 HP)(4x2),2013,2018,,,,,5326,8,,PETROL,350,261,,,,AUTOMATIC,6,RWD,,,,16,,14.7,10.2,,,,,5221,2032,1879,3023,2043,,1727,,,,Ventilated Discs,Discs,,,
CHEVROLET,Silverado 1500 Regular Cab,5.3L V8 FlexFuel 6AT (322 HP),2008,2012,,,,,5328,8,,PETROL,322,240.1,461,,,AUTOMATIC,6,RWD,,,,17,13.8,16.8,11.8,,,,,5222,2029,1867,3023,2067,,1719,,P245/70R 17,,Ventilated Discs,Drums,,,
CHEVROLET,Silverado 2500 HD Crew Cab,6.0 V8 SFI CNG (4x2),2013,2018,,,,,5998,8,,PETROL,300,224,451,,,AUTOMATIC,6,RWD,,,,,,,,,,,,6083,2045,1988,3904,2791,,,,,,Ventilated Discs,Discs,,,
CHEVROLET,Silverado 2500 HD Crew Cab,6.0 V8 SFI CNG (4x4),2013,2018,,,,,5998,8,,PETROL,300,224,451,,,AUTOMATIC,6,,,,,,,,,,,,,6083,2045,1987,3904,3309,,,,,,Ventilated Discs,Discs,,,
CHEVROLET,Silverado 2500 HD Crew Cab,6.0 V8 Vortec (4x2),2013,2018,,,,,5998,8,,PETROL,359,268,515,,,AUTOMATIC,6,RWD,,,,,,,,,,,,6083,2045,1988,3904,2791,,,,,,Ventilated Discs,Discs,,,
CHEVROLET,Silverado 2500 HD Crew Cab,6.0 V8 Vortec (4x4),2013,2018,,,,,5998,8,,PETROL,359,268,515,,,AUTOMATIC,6,,,,,,,,,,,,,6083,2045,1987,3904,2918,,,,,,Ventilated Discs,Discs,,,
CHEVROLET,Silverado 2500 HD Crew Cab,6.6 V8 Duramax (4x2),2013,2018,,,,,604,8,,DIESEL,397,296,1037,,,AUTOMATIC,6,RWD,,,,,,,,,,,,6083,2045,1988,3904,3158,,,,,,Ventilated Discs,Discs,,,
CHEVROLET,Silverado 2500 HD Crew Cab,6.6 V8 Duramax (4x4),2013,2018,,,,,6604,8,,DIESEL,397,296,1037,,,AUTOMATIC,6,,,,,,,,,,,,,6083,2045,1987,3904,3309,,,,,,Ventilated Discs,Discs,,,
CHEVROLET,Silverado 2500 HD Double Cab,6.0L V8 SFI CNG 4x2 6AT (300 HP),2013,2018,,,,,5998,8,,PETROL,296,221,451,,,AUTOMATIC,6,RWD,,,,,,,,135,,,,5842,2045,1984,3663,2791,,,,245/75 R17 // 275/70 R18,,Ventilated Discs,Discs,,,
CHEVROLET,Silverado 2500 HD Double Cab,6.0L V8 SFI CNG 4x4 6AT (300 HP),2013,2018,,,,,5998,8,,PETROL,296,221,451,,,AUTOMATIC,6,,,,,,,,,135,,,,5842,2045,1984,3663,3309,,,,245/75 R17 // 275/70 R18,,Ventilated Discs,Discs,,,
CHEVROLET,Silverado 2500 HD Double Cab,6.0L V8 Vortec (4x2) 6AT (360 HP),2013,2018,,,,,5998,8,,PETROL,355,265,515,,,AUTOMATIC,6,RWD,,,,,,,,135,,,,5842,2045,1984,3663,2791,,,,245/75 R17 // 275/70 R18,,Ventilated Discs,Discs,,,
CHEVROLET,Silverado 2500 HD Double Cab,6.0L V8 Vortec (4x4) 6AT (360 HP),2013,2018,,,,,5998,6,,PETROL,355,265,515,,,AUTOMATIC,6,,,,,,,,,135,,,,5842,2045,1984,3663,2918,,,,245/75 R17 // 275/70 R18,,Ventilated Discs,Discs,,,
CHEVROLET,Silverado 2500 HD Double Cab,6.6L V8 Duramax (4x2) 6AT (402 HP),2013,2018,,,,,6604,8,,DIESEL,397,296,1037,,,AUTOMATIC,6,RWD,,,,,,,,135,,,,5842,2045,1984,3663,3158,,,,245/75 R17 // 275/70 R18,,Ventilated Discs,Discs,,,
CHEVROLET,Silverado 2500 HD Double Cab,6.6L V8 Duramax (4x4) 6AT (402 HP),2013,2018,,,,,6604,8,,DIESEL,397,296,1037,,,AUTOMATIC,6,,,,,,,,,135,,,,5842,2045,1984,3663,3309,,,,245/75 R17 // 275/70 R18,,Ventilated Discs,Discs,,,
CHEVROLET,Silverado 2500 HD Regular Cab,6.0 V8 Vortec (4x2),2013,2018,,,,,5998,8,,PETROL,355,265,515,,,AUTOMATIC,6,RWD,,,,,,,,,,,,5701,2035,1976,3393,2554,,,,,,Ventilated Discs,Discs,,,
CHEVROLET,Silverado 2500 HD Regular Cab,6.0 V8 Vortec (4x4),2013,2018,,,,,5998,8,,PETROL,355,265,515,,,AUTOMATIC,6,,,,,,,,,,,,,5701,2035,1975,3393,2704,,,,,,Ventilated Discs,Discs,,,
CHEVROLET,Silverado 2500 HD Regular Cab,6.6 V8 Duramax (4x2),2013,2018,,,,,604,8,,PETROL,392,292,1037,,,AUTOMATIC,6,RWD,,,,,,,,,,,,5701,2035,1976,3393,2934,,,,,,Ventilated Discs,Discs,,,
CHEVROLET,Silverado 2500 HD Regular Cab,6.6 V8 Duramax (4x4),2013,2018,,,,,604,8,,PETROL,392,292,1037,,,AUTOMATIC,6,,,,,,,,,,,,,5701,2035,1975,3393,3094,,,,,,Ventilated Discs,Discs,,,
CHEVROLET,Silverado 2500HD Crew Cab,6.0 V8 6AT (360 HP),2008,2013,,,,,5967,8,,PETROL,360,268.5,515,,,AUTOMATIC,6,RWD,,,,13,18.1,,,,,,,6096,2032,1958,3886,2595,,1719,,Lt245/75R16,,Ventilated Discs,Discs,,,
CHEVROLET,Silverado 2500HD Crew Cab,6.6 V8 6AT (365 HP),2008,2013,,,,,6599,8,,DIESEL,365,272.2,895,,,AUTOMATIC,6,RWD,,,,16,14.7,,,,,,,6096,2032,1958,3886,2595,,1719,,Lt245/75R16,,Ventilated Discs,Discs,,,
CHEVROLET,Silverado 2500HD Extended Cab,6.0 V8 6AT (360 HP),2008,2013,,,,,5967,8,,PETROL,360,268.5,515,,,AUTOMATIC,6,RWD,,,,13,18.1,,,,,,,5850,2032,1951,3645,2530,,1719,,Lt245/75 R16,,Ventilated Discs,Discs,,,
CHEVROLET,Silverado 2500HD Extended Cab,6.6 V8 6AT (365 HP),2008,2013,,,,,6599,8,,DIESEL,365,272.2,895,,,AUTOMATIC,6,RWD,,,,16,14.7,,,,,,,5850,2032,1951,3645,2851,,1719,,Lt245/75 R16,,Ventilated Discs,Discs,,,
CHEVROLET,Silverado 2500HD Regular Cab,6.0 V8 6AT (360 HP),2007,2013,,,,,5967,8,,PETROL,360,268.5,515,,,AUTOMATIC,6,RWD,,,,13,18.1,,,,,,,5707,2032,1938,3378,2393,,1719,,Lt245/75 R16,,Ventilated Discs,Discs,,,
CHEVROLET,Silverado 2500HD Regular Cab,6.6 V8 6AT (365 HP),2007,2013,,,,,6599,8,,DIESEL,365,272.2,895,,,AUTOMATIC,6,RWD,,,,14,16.8,,,,,,,5707,2032,1938,3378,2852,,1719,,Lt245/75 R16,,Ventilated Discs,Discs,,,
CHEVROLET,Silverado 3500 HD Regular Cab,6.0L V8 Vortec 6AT (365 HP) (4x2),2013,2018,,,,,5998,8,,PETROL,359,268,515,,,AUTOMATIC,6,RWD,,,,,,,,,,,,5458,2438,1973,3393,2802,,,,,,Ventilated Discs,Discs,,,
CHEVROLET,Silverado 3500 HD Regular Cab,6.0L V8 Vortec 6AT (365 HP) 4x4,2013,2018,,,,,5998,8,,PETROL,359,268,515,,,AUTOMATIC,6,,,,,,,,,,,,,5458,2438,1962,3393,2960,,,,,,Ventilated Discs,Discs,,,
CHEVROLET,Silverado 3500 HD Regular Cab,6.6L V8 Duramax 6AT (408 HP) (4x4),2013,2018,,,,,6604,8,,DIESEL,397,296,1037,,,AUTOMATIC,6,,,,,,,,,,,,,5458,2438,1962,3393,3304,,,,,,Ventilated Discs,Discs,,,
CHEVROLET,Silverado 3500HD Crew Cab,6.0 V8 6T (360 HP),2008,2013,,,,,5967,8,,PETROL,359,268,515,,,AUTOMATIC,6,RWD,,,,13,18.1,,,,,,,6571,2436,49047,4242,2905,,2169,,Lt225/75 R17,,Ventilated Discs,Discs,,,
CHEVROLET,Silverado 3500HD Crew Cab,6.6 V8 6AT (365 HP),2008,2013,,,,,6599,8,,DIESEL,365,272,895,,,AUTOMATIC,6,RWD,,,,14,16.8,,,,,,,6571,2436,49047,4242,2905,,2169,,Lt225/75 R17,,Ventilated Discs,Discs,,,
CHEVROLET,Silverado 3500HD Extended Cab,6.0 V8 6AT (360 HP),2008,2013,,,,,5967,8,,PETROL,359,268,895,,,AUTOMATIC,6,RWD,,,,13,18.1,,,,,,,6330,2436,1930,4001,2674,,2169,,Lt225/75 R17,,Ventilated Discs,Discs,,,
CHEVROLET,Silverado 3500HD Extended Cab,6.6 V8 6AT (365 HP),2008,2013,,,,,5967,8,,DIESEL,365,272.2,895,,,AUTOMATIC,6,RWD,,,,15,15.7,,,,,,,6330,2436,1930,4001,2674,,2169,,Lt225/75 R17,,Ventilated Discs,Discs,,,
CHEVROLET,Silverado 3500HD Regular Cab,6.0 V8 6AT (360 HP),2008,2013,,,,,5967,8,,PETROL,360,268.5,515,,,AUTOMATIC,6,RWD,,,,14,16.8,,,,,,,5715,2436,49378,3378,2217,,2169,,Lt225/75R17,,Ventilated Discs,Discs,,,
CHEVROLET,Silverado 3500HD Regular Cab,6.6 V8 6AT (365 HP),2008,2013,,,,,6599,8,,DIESEL,365,272.2,895,,,AUTOMATIC,6,RWD,,,,16,14.7,,,,,,,5715,2436,49378,3378,2217,,2169,,Lt225/75R17,,Ventilated Discs,Discs,,,
CHEVROLET,Silverado Hybrid,6.0 V8 Hybrid 4AT (333 HP),2008,2013,,,,,5967,8,,,333,248,498,,,AUTOMATIC,4,RWD,,,,21.5,10.9,11.2,10.7,,,,,5842,2029,1872,3645,2559,,1506,,P265/65 R18,,Ventilated Discs,Discs,,,
CHEVROLET,Sonic,1.4L Ecotec 5MT (138 HP),2016,,,,,,1364,4,,PETROL,136,101.5,200,,,MANUAL,5,FWD,,,,28,,8.4,6.3,46,,,,4417,1735,1516,2525,1267,,422,,195/65R15,,Ventilated Discs,Discs,,,
CHEVROLET,Sonic,1.4L Ecotec 6AT (138 HP),2016,,,,,,1364,4,,PETROL,136,101.5,200,,,AUTOMATIC,6,FWD,,,,27,,8.7,6.7,46,,,,4417,1735,1516,2525,1320,,422,,195/65R15,,Ventilated Discs,Discs,,,
CHEVROLET,Sonic,1.8L 5MT (138 HP),2016,,,,,,1796,4,,PETROL,136,101.5,170,,,MANUAL,5,FWD,,,,26.1,,9,6.7,46,,,,4417,1735,1516,2525,,,422,,195/65R15,,Ventilated Discs,Discs,,,
CHEVROLET,Sonic,1.8L 6AT (138 HP),2016,,,,,,1796,4,,PETROL,136,101.5,170,,,AUTOMATIC,6,FWD,,,,25,,9.4,6.9,46,,,,4417,1735,1516,2525,1287,,422,,195/65R15,,Ventilated Discs,Discs,,,
CHEVROLET,Sonic Hatchback 5 Doors,1.4L Turbo 6AT FWD (138 HP),2011,2016,,,,,1364,4,,PETROL,138,103,201,,,MANUAL,6,FWD,,,,31,7.6,8.7,6.4,,,,,4039,1735,1516,2525,1370,,538,,195/65R15,,Ventilated Discs,Drums,,,
CHEVROLET,Sonic Hatchback 5 Doors,1.4L Turbo 6MT FWD (138 HP),2011,2016,,,,,1364,4,,PETROL,138,103,201,,,MANUAL,6,FWD,12.6,174,108,39.9,5.9,8.1,5.9,,,,,4039,1735,1516,2525,1083,,538,,195/65R15,,Ventilated Discs,Drums,,,
CHEVROLET,Sonic Hatchback 5 Doors,1.8L 5MT FWD (137 HP),2011,2016,,,,,1796,4,,PETROL,133,99,168,,,MANUAL,5,FWD,,,,34.6,6.8,5.6,7.7,,,,,4039,1735,1516,2525,1230,,538,,195/65R15,,Ventilated Discs,Drums,,,
CHEVROLET,Sonic Hatchback 5 Doors,1.8L 6AT FWD (137 HP),2011,2016,,,,,1796,4,,PETROL,138,103,169,,,AUTOMATIC,6,FWD,8.3,203,126,32.7,7.2,9.4,6.7,,,,,4039,1735,1516,2525,1230,,538,,195/65R15,,Ventilated Discs,Drums,,,
CHEVROLET,Sonic RS,1.4L Turbo 6MT (140 HP),2012,,,,,,1364,4,,PETROL,138,103,201,,,MANUAL,,FWD,11,,,29,,8.1,5.9,,,,,4039,1735,1516,2525,1244,,538,,P205/50R17,,Vendetd Disks,Vented Disks,,,
CHEVROLET,Spark,1.4L 5MT FWD (98 HP),2018,,,,,,1399,4,,PETROL,97,72.1,127,,,MANUAL,5,FWD,,,,33.1,7.1,8.1,6.2,34,,,,3635,1595,1483,2385,,,314,,185/55R15 Als,,Ventilated Discs,Discs,,,
CHEVROLET,Spark,1.4L CVT FWD (98 HP),2018,,,,,,1399,4,,PETROL,97,72.1,127,,,CVT,,FWD,,,,33.1,7.1,7.8,6.2,34,,,,3635,1595,1483,2385,,,314,,185/55R15 Als,,Ventilated Discs,Discs,,,
CHEVROLET,Spark EV,100 kW (136 HP),2013,2016,,,,,,,,ELECTRIC,134,100,542,,,AUTOMATIC,,FWD,7.9,145,90,,,,,,,,,3721,1626,1628,2375,1356,,272,,185/55R15,,Ventilated Discs,Solid Discs,,,
CHEVROLET,Spark EV,105 kW (143 HP),2013,2016,,,,,,,,ELECTRIC,141,105,542,,,AUTOMATIC,,FWD,7.9,145,90,,,,,,,,,3721,1628,1590,2375,1346,,272,,185/55R15,,Ventilated Discs,Solid Discs,,,
CHEVROLET,Spin,1.2L 5MT FWD (86 HP),2012,,,,,,1229,4,,PETROL,84,63,115,,,MANUAL,5,FWD,,,,,,,,53,,,,4361,1735,1664,2619,,,711,,195/65 R15,,Ventilated Discs 256 X 24Mm,Drums 230 X 45Mm,,,
CHEVROLET,Spin,1.3L 5MT FWD (75 HP),2012,,,,,,1485,4,,DIESEL,74,55,190,,,MANUAL,6,FWD,,,,,,,,53,,,,4361,1735,1664,2619,,,711,,195/65 R15,,Ventilated Discs 256 X 24Mm,Drums 230 X 45Mm,,,
CHEVROLET,Spin,1.5L 5MT FWD (106 HP),2012,,,,,,1485,4,,PETROL,105,78,141,,,MANUAL,5,FWD,,,,,,,,53,,,,4361,1735,1664,2619,,,711,,195/65 R15,,Ventilated Discs 256 X 24Mm,Drums 230 X 45Mm,,,
CHEVROLET,Spin,1.5L 6AT FWD (106 HP),2012,,,,,,1485,4,,PETROL,105,78,141,,,AUTOMATIC,6,FWD,,,,,,,,53,,,,4361,1735,1664,2619,,,711,,195/65 R15,,Ventilated Discs 256 X 24Mm,Drums 230 X 45Mm,,,
CHEVROLET,Spin,1.8L ECONO.FLEX	Ethanol,2012,,,,,,1796,4,,,106,79,161,,,MANUAL,5,FWD,10.6,172,107,,,,,53,,,,4361,1735,1664,2619,1202,,711,,195/65 R15,,Ventilated Discs 256 X 24Mm,Drums 230 X 45Mm,,,
CHEVROLET,Spin,1.8L ECONO.FLEX AT Ethanol,2012,,,,,,1796,4,,,106,79,161,,,AUTOMATIC,6,FWD,11.9,167,104,,,,,53,,,,4361,1735,1664,2619,1202,,711,,195/65 R15,,Ventilated Discs 256 X 24Mm,Drums 230 X 45Mm,,,
CHEVROLET,Suburban,5.3L 6AT AWD (330 HP),2006,2013,,,,,5328,8,,PETROL,326,243,472,,,AUTOMATIC,6,FWD,,,,17,13.8,15.7,12.4,118,,,,5649,2009,1951,3302,2642,,1291,,265/70R17,,Discs,Discs,,,
CHEVROLET,Suburban,5.3L 6AT FWD (330 HP),2006,2013,,,,,5328,8,,PETROL,326,243,472,,,AUTOMATIC,6,FWD,,,,15,,15.7,11.2,118,,,,5649,2009,1951,3302,2573,,1291,,265/70R17,,Discs,Discs,,,
CHEVROLET,Suburban,5.3L EcoTec3 V8 AWD 6AT (340 HP),2014,2020,,,,,5328,8,,PETROL,335,250,519,,,AUTOMATIC,,,,182,113,15,,15.7,10.7,117,,,,5179,2045,1890,2946,2674,,1464,,P275/55R20,,Ventilated Discs,Solid Discs,,,
CHEVROLET,Suburban,5.3L EcoTec3 V8 RWD 6AT (340 HP),2014,2020,,,,,5328,8,,PETROL,335,250,519,,,AUTOMATIC,,RWD,,182,113,16,,14.7,10.2,117,,,,5179,2045,1890,2946,2569,,1464,,P275/55R20,,Ventilated Discs,Solid Discs,,,
CHEVROLET,Suburban,5.3L V8 4AT RWD (300 HP),1999,2006,,,,,5328,8,,PETROL,295,220,447,,,AUTOMATIC,4,RWD,,,,16,14.7,16.8,13.1,117,,,,5570,2002,1920,3302,2228,,3693,,265/70 R16,,Discs,Discs,,,
CHEVROLET,Suburban,6.0L AWD 4AT (356 HP),2006,2013,,,,,5967,8,,PETROL,351,262,518,,,AUTOMATIC,,,,,,12,,19.6,15.7,118,,,,5649,2009,1951,3302,2912,,1291,,265/70R17,,Discs,Discs,,,
CHEVROLET,Suburban,6.0L FWD 4AT (356 HP),2006,2013,,,,,5967,8,,PETROL,351,262,518,,,AUTOMATIC,,FWD,,,,12,,19.6,14.7,118,,,,5649,2009,1951,3302,2790,,1291,,265/70R17,,Discs,Discs,,,
CHEVROLET,Suburban,6.0L V8 4AT RWD (340 HP),1999,2006,,,,,5967,8,,PETROL,335,250,508,,,AUTOMATIC,4,RWD,,,,,,,,117,,,,5570,2027,1946,3302,2504,,3693,,245/75 R16,,Discs,Discs,,,
CHEVROLET,Suburban,6.2L EcoTec3 V8 AWD 6AT (426 HP),2014,2020,,,,,6200,8,,PETROL,420,313,610,,,AUTOMATIC,,,,,,,,,,117,,,,5179,2045,1890,2946,2606,,1464,,P275/55R20,,Ventilated Discs,Solid Discs,,,
CHEVROLET,Suburban,6.2L EcoTec3 V8 RWD 6AT (426 HL),2014,2020,,,,,6200,8,,PETROL,420,313,610,,,AUTOMATIC,,RWD,,,,,,,,117,,,,5179,2045,1890,2946,2493,,1464,,P275/55R20,,Ventilated Discs,Solid Discs,,,
CHEVROLET,Suburban,8.1L V8 4AT RWD (325 HP),1999,2006,,,,,8128,8,,PETROL,321,239,597,,,AUTOMATIC,4,RWD,,,,,,,,117,,,,5570,2027,1943,3302,2755,,3693,,245/75 R 16,,Discs,Discs,,,
